# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:22:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/xdtvvd3o.json
# init = 2 (Default)
# random
#   seed = 61061
# output
#   file = /home/lab5/output/code2-20230416112222_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00302688
# Diagonal elements of inverse mass matrix:
# 1.10244e-05, 9.90111e-06
503.093,1,0.00302688,2,3,0,-502.741,1.90088,0.000197135,14.3308,15.6201,18.0271,19.7149,21.0525,21.9813,21.3156,22.8203,28.9677,27.1646,11,21,15,17,21,23,14,20,27,26
503.205,0.999999,0.00302688,5,55,0,-502.882,1.90096,0.000200747,14.5333,15.8659,18.3589,20.1107,21.5011,22.4674,21.7747,23.3409,29.7584,27.8733,21,7,24,16,37,24,18,25,27,24
503.545,0.991495,0.00302688,7,215,0,-502.521,1.89983,0.00019897,14.4175,15.7273,18.175,19.8932,21.2559,22.2026,21.524,23.058,29.3346,27.4922,19,14,18,15,17,16,20,28,29,27
503.679,0.990173,0.00302688,6,119,0,-503.294,1.9,0.000201687,14.5722,15.9149,18.4282,20.1952,21.5982,22.5735,21.8743,23.4553,29.9383,28.0332,26,16,9,17,13,23,22,18,34,27
502.962,0.918952,0.00302688,2,3,0,-502.779,1.9,0.000191577,14.014,15.2377,17.5149,19.1065,20.3651,21.2377,20.6124,22.025,27.7708,26.0894,9,15,19,21,22,19,26,24,27,16
502.341,0.98351,0.00302688,7,131,0,-501.08,1.89855,0.000196833,14.2808,15.5635,17.9579,19.6365,20.9667,21.8902,21.2283,22.7244,28.8355,27.0433,14,17,20,22,25,23,23,20,24,27
502.29,1,0.00302688,4,27,0,-502.175,1.89851,0.000196883,14.283,15.5663,17.9617,19.6412,20.972,21.896,21.2338,22.7306,28.8452,27.0519,15,19,19,22,17,16,22,29,36,20
502.331,0.999967,0.00302688,3,15,0,-502.217,1.89853,0.00021424,15.2738,16.7728,19.5996,21.6018,23.1992,24.3136,23.5144,25.3237,32.8178,30.604,13,17,19,12,23,15,23,32,27,29
502.604,0.852822,0.00302688,2,3,0,-500.784,1.89851,0.000205228,14.7509,16.135,18.7312,20.5604,22.0146,23.0266,22.3011,23.9422,30.691,28.7049,12,16,17,22,21,25,29,27,29,32
502.521,0.925249,0.00302688,5,35,0,-501.616,1.89846,0.000204734,14.722,16.0999,18.6838,20.5037,21.9503,22.9569,22.2352,23.8675,30.5769,28.6027,16,20,29,23,28,25,12,20,41,22
503.123,1,0.00302688,8,275,0,-501.967,1.90113,0.000205466,14.8032,16.1938,18.8028,20.6411,22.1028,23.1201,22.3908,24.0405,30.8259,28.8288,17,12,21,11,24,32,14,26,34,22
502.957,0.950757,0.00302688,4,27,0,-502.453,1.90119,0.000210137,15.0737,16.5234,19.2507,21.1777,22.7127,23.7824,23.0154,24.7512,31.917,29.8037,13,17,16,25,21,20,23,23,23,30
503.037,0.999976,0.00302688,2,7,0,-502.963,1.90119,0.00020356,14.6955,16.0627,18.6247,20.4279,21.8607,22.8573,22.1428,23.7586,30.3943,28.4427,12,23,17,17,26,20,19,23,32,28
