lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00326443
# Diagonal elements of inverse mass matrix:
# 1.09543e-05, 1.08571e-05, 1.08561e-05, 1.09617e-05, 1.09387e-05, 1.08919e-05, 1.07597e-05, 1.09618e-05, 1.1088e-05, 1.09197e-05, 9.90113e-06
506.493,0.995381,0.00326443,9,511,0,-502.267,2.50086,2.49895,2.50127,2.5013,2.5012,2.50074,2.49938,2.50014,2.4988,2.50115,0.000108135,18.5151,19.374,21.0072,22.0649,22.8716,23.4089,22.986,23.8805,27.1822,26.3026,20,14,24,18,25,22,36,28,31,38
500.927,0.970384,0.00326443,8,255,0,-495.057,2.49868,2.49963,2.50233,2.50109,2.50216,2.50029,2.49939,2.49979,2.49894,2.50255,0.000112188,18.7663,19.7279,21.4623,22.5559,23.4395,23.9776,23.5404,24.4819,28.0175,27.109,21,21,14,18,26,21,26,31,25,34
507.742,0.770988,0.00326443,8,255,0,-495.814,2.50074,2.49972,2.50087,2.49946,2.50176,2.50018,2.49927,2.49971,2.49948,2.49909,0.000120656,19.4303,20.4614,22.363,23.5889,24.6124,25.2316,24.7387,25.8045,29.8539,28.6913,23,25,21,25,24,26,17,26,26,15
503.771,0.99961,0.00326443,8,255,0,-499.862,2.50056,2.49954,2.5005,2.50164,2.50308,2.5004,2.49974,2.49878,2.49949,2.50085,0.00010465,18.262,19.097,20.6265,21.6549,22.4551,22.914,22.5282,23.3366,26.5056,25.6514,24,24,14,15,29,27,22,27,26,33
507.621,0.744734,0.00326443,8,255,0,-498.34,2.49896,2.5003,2.50073,2.49855,2.50024,2.50045,2.50061,2.49984,2.49907,2.50053,9.11256e-05,17.3047,18.0319,19.2751,20.0457,20.6981,21.1198,20.825,21.4755,23.9604,23.293,16,18,26,18,17,17,23,17,21,22
507.9,0.999151,0.00326443,9,511,0,-504.53,2.50153,2.49933,2.50082,2.50079,2.4997,2.50039,2.50085,2.50034,2.50036,2.49904,9.58223e-05,17.6669,18.3819,19.7375,20.6144,21.2597,21.7256,21.4129,22.1234,24.8438,24.0478,15,15,16,19,21,14,18,14,29,21
507.573,0.99606,0.00326443,8,511,0,-502.221,2.5006,2.49948,2.50112,2.50134,2.49926,2.49871,2.50024,2.50017,2.49917,2.49973,9.50664e-05,17.599,18.3251,19.6685,20.5404,21.1571,21.5902,21.305,22.016,24.6753,23.9355,15,19,18,20,20,22,26,25,21,29
505.152,0.807837,0.00326443,8,255,0,-500.024,2.5007,2.4996,2.50063,2.49883,2.49906,2.50054,2.50184,2.49928,2.49853,2.50065,0.000126714,19.8896,20.9989,23.0489,24.3698,25.4262,26.1803,25.7012,26.7845,31.1993,30.0003,17,17,24,27,24,19,14,29,31,24
506.42,0.999997,0.00326443,9,511,0,-500.245,2.49892,2.50029,2.49943,2.50121,2.50088,2.49976,2.49822,2.50101,2.50143,2.49951,0.000110023,18.6145,19.558,21.1685,22.2924,23.1167,23.6539,23.2156,24.1836,27.6391,26.6141,16,13,15,15,19,18,18,17,32,27
506.022,0.952909,0.00326443,9,511,0,-500.983,2.50102,2.50005,2.50077,2.49906,2.49906,2.50034,2.50185,2.49893,2.49848,2.50093,0.000109492,18.6153,19.5088,21.1403,22.1799,23.0035,23.5918,23.2275,24.054,27.449,26.5516,14,11,17,23,16,27,30,26,29,31
507.275,0.904381,0.00326443,8,255,0,-501.402,2.50049,2.49835,2.49979,2.49938,2.50078,2.50108,2.49947,2.49908,2.50072,2.49997,0.000123058,19.6065,20.6456,22.6103,23.8996,24.9341,25.623,25.0953,26.1768,30.4296,29.2109,19,30,24,17,25,21,28,30,36,20
505.015,0.839514,0.00326443,9,511,0,-501.258,2.49949,2.5016,2.50026,2.50066,2.49908,2.49877,2.5006,2.50085,2.49931,2.50007,0.000134467,20.4696,21.7543,23.9562,25.4743,26.599,27.3853,26.866,28.1526,33.076,31.6813,20,25,28,21,19,29,31,35,37,43
507.079,0.750285,0.00326443,8,255,0,-499.113,2.49927,2.501,2.4996,2.50074,2.49828,2.49825,2.49957,2.50037,2.50029,2.50052,0.000113116,18.8448,19.834,21.5038,22.6629,23.475,24.0631,23.6733,24.6379,28.2496,27.2332,16,27,22,29,20,25,18,19,33,25
505.207,0.999815,0.00326443,8,511,0,-503.113,2.50067,2.49887,2.49976,2.49915,2.50245,2.50094,2.49998,2.49913,2.49849,2.49936,0.000110485,18.6803,19.5691,21.2246,22.303,23.2153,23.7478,23.3196,24.2079,27.6527,26.6977,16,23,22,17,16,28,26,32,23,33
505.165,0.960314,0.00326443,9,511,0,-498.705,2.50026,2.50041,2.50047,2.50042,2.49766,2.49889,2.50195,2.50065,2.50037,2.50109,0.000105874,18.3431,19.2145,20.7532,21.774,22.4931,23.0492,22.741,23.5589,26.7714,25.8816,18,18,17,18,31,22,12,36,35,29
505.626,0.940276,0.00326443,9,511,0,-499.078,2.50063,2.50138,2.50109,2.50177,2.50026,2.50173,2.49916,2.50037,2.49951,2.49975,9.60363e-05,17.6656,18.4366,19.764,20.6589,21.2981,21.7828,21.4036,22.1537,24.8623,24.1018,11,12,14,24,24,19,29,21,21,35
508.532,0.982389,0.00326443,8,255,0,-502.284,2.50064,2.49955,2.50101,2.49985,2.50096,2.50103,2.49912,2.50023,2.49949,2.49984,9.5041e-05,17.598,18.3242,19.6639,20.5071,21.1899,21.6372,21.2781,22.0139,24.6784,23.9339,23,21,24,16,17,17,22,20,20,33
507.893,0.993772,0.00326443,9,511,0,-505.812,2.50039,2.5,2.50102,2.49923,2.50127,2.4995,2.49893,2.50033,2.5009,2.49962,9.43971e-05,17.5499,18.2818,19.6006,20.4222,21.1174,21.5204,21.1937,21.9281,24.5952,23.8195,12,16,18,16,23,23,23,26,20,26
505.052,0.959942,0.00326443,8,255,0,-499.747,2.50037,2.49871,2.50167,2.50092,2.49851,2.50019,2.50002,2.4979,2.50062,2.50074,0.000112836,18.8451,19.7649,21.5181,22.6323,23.4423,24.069,23.6451,24.5344,28.2003,27.1849,18,19,17,15,18,27,32,26,18,33
505.821,0.999998,0.00326443,8,511,0,-498.165,2.49932,2.49994,2.50019,2.5001,2.50124,2.50011,2.4997,2.49958,2.49958,2.49697,0.000109641,18.5945,19.5191,21.144,22.2212,23.0736,23.6078,23.1979,24.0921,27.5099,26.4749,24,18,23,23,21,21,28,24,21,21
501.314,0.907848,0.00326443,8,255,0,-494.794,2.49998,2.49961,2.49934,2.49929,2.50234,2.49992,2.49935,2.49767,2.49877,2.49771,0.000121484,19.4778,20.5322,22.4218,23.6923,24.7457,25.3513,24.8614,25.885,30.017,28.8207,21,19,18,22,18,24,32,23,23,31
504.573,0.9423,0.00326443,8,255,0,-494.644,2.49955,2.49825,2.50123,2.49923,2.49855,2.50134,2.50093,2.50179,2.49963,2.50022,0.000100197,17.9324,18.7107,20.1847,21.0817,21.7822,22.3277,21.9724,22.7671,25.6462,24.8365,18,29,18,20,28,28,23,26,25,19
507.741,0.931687,0.00326443,8,255,0,-500.581,2.49969,2.50039,2.49993,2.49958,2.50105,2.50011,2.49815,2.50042,2.49894,2.50048,9.58717e-05,17.6378,18.4053,19.7248,20.5952,21.2944,21.7259,21.3615,22.132,24.8176,24.0911,12,21,17,23,23,22,25,21,22,24
507.85,0.986384,0.00326443,9,511,0,-503.621,2.50033,2.49963,2.50016,2.50067,2.49887,2.49982,2.50189,2.49959,2.50118,2.49937,0.000106306,18.3749,19.2353,20.7919,21.8312,22.5771,23.1308,22.7974,23.5973,26.8792,25.9168,20,21,23,17,19,20,22,16,26,33
506.512,0.686337,0.00326443,8,511,0,-502.632,2.50038,2.49963,2.50012,2.50063,2.49892,2.49975,2.50195,2.49959,2.50115,2.49941,9.0115e-05,17.2618,17.9416,19.1659,19.9764,20.5498,20.9767,20.7294,21.3356,23.8307,23.1007,18,12,20,22,21,15,20,18,20,21
509.584,0.986601,0.00326443,8,255,0,-504.316,2.50021,2.50071,2.50028,2.49887,2.50106,2.50048,2.50049,2.50049,2.49995,2.50027,0.0001028,18.1257,18.968,20.431,21.377,22.17,22.6615,22.3014,23.1088,26.1556,25.3016,17,13,23,21,20,15,24,23,21,22
509.575,0.999939,0.00326443,8,511,0,-506.019,2.50015,2.50021,2.50056,2.49954,2.50055,2.49989,2.50148,2.50076,2.5,2.50066,0.000109243,18.5812,19.491,21.1096,22.1602,23.0044,23.546,23.1849,24.0607,27.44,26.4976,20,26,17,35,27,25,24,23,24,31
510.262,0.950293,0.00326443,8,511,0,-507.91,2.49929,2.49986,2.50033,2.49958,2.50007,2.50018,2.50009,2.49947,2.4994,2.50098,0.000102518,18.0892,18.929,20.4031,21.3593,22.1118,22.6165,22.2556,23.0449,26.0865,25.269,14,19,9,21,19,22,23,23,25,33
507.359,0.946399,0.00326443,8,255,0,-504.536,2.50108,2.50027,2.49932,2.49941,2.50133,2.49954,2.5004,2.49975,2.501,2.49865,0.000121419,19.4942,20.54,22.4142,23.6864,24.7111,25.3318,24.8779,25.9285,30.0692,28.8345,25,22,13,28,16,28,24,29,32,23
507.534,0.900913,0.00326443,8,511,0,-501.02,2.49902,2.49893,2.5014,2.50086,2.49989,2.49953,2.49975,2.50092,2.50147,2.50003,0.000106097,18.3361,19.2045,20.7958,21.8103,22.5727,23.0951,22.7208,23.598,26.8455,25.8953,21,23,17,20,25,25,21,27,26,26
506.134,0.999673,0.00326443,8,255,0,-501.323,2.5005,2.49935,2.49883,2.49982,2.50067,2.50047,2.49999,2.49969,2.49776,2.49823,0.000105946,18.3526,19.2,20.7267,21.7694,22.5704,23.0957,22.7061,23.5468,26.7159,25.821,15,23,23,19,16,20,32,22,27,24
506.231,0.993152,0.00326443,8,255,0,-501.833,2.50032,2.49843,2.49997,2.50126,2.50047,2.49918,2.50049,2.50039,2.49778,2.49943,0.00011306,18.8605,19.7783,21.5059,22.6677,23.5188,24.0775,23.6873,24.6299,28.1671,27.1928,9,21,8,25,23,29,18,23,20,33
507.896,0.953084,0.00326443,8,255,0,-503.428,2.50007,2.49927,2.50019,2.50047,2.49998,2.49873,2.50004,2.50015,2.49791,2.50002,9.92002e-05,17.8728,18.6497,20.0629,20.9929,21.6873,22.1359,21.8246,22.5893,25.413,24.6563,27,19,21,25,20,24,17,34,24,26
507.022,0.994684,0.00326443,9,511,0,-501.453,2.4992,2.50098,2.50052,2.49998,2.49923,2.50003,2.50024,2.50025,2.50236,2.50042,9.8435e-05,17.8046,18.6204,19.9925,20.8948,21.5748,22.0627,21.7311,22.4841,25.3818,24.5325,18,10,17,19,30,27,24,30,23,25
507.016,0.981192,0.00326443,9,511,0,-502.673,2.49927,2.50093,2.50011,2.49998,2.4993,2.49949,2.5003,2.49946,2.50231,2.50045,0.000119702,19.3304,20.4024,22.2391,23.4781,24.4163,25.0696,24.6256,25.6454,29.727,28.5361,20,10,30,30,32,22,16,22,29,26
505.797,0.752003,0.00326443,8,511,0,-499.828,2.50066,2.50044,2.50057,2.5009,2.50044,2.49962,2.50132,2.5004,2.49881,2.49925,8.15138e-05,16.7024,17.3042,18.363,19.0616,19.577,19.9134,19.6952,20.24,22.3026,21.7272,22,15,27,25,25,23,16,19,13,27
507.852,0.995393,0.00326443,8,255,0,-503.484,2.5011,2.49943,2.50077,2.50092,2.50074,2.50001,2.50079,2.5006,2.49996,2.49835,0.000101525,18.0527,18.8401,20.3104,21.2718,21.9992,22.4775,22.1415,22.9287,25.9093,25.0254,13,18,20,21,35,21,10,31,21,24
506.975,0.985724,0.00326443,9,511,0,-502.504,2.49797,2.50076,2.49963,2.49965,2.49947,2.50065,2.49966,2.50031,2.50103,2.50126,9.87546e-05,17.8047,18.6417,20.0068,20.9246,21.6201,22.1189,21.7594,22.5304,25.4081,24.6088,17,22,15,23,20,22,24,17,27,33
508.607,0.901231,0.00326443,8,511,0,-502.519,2.49888,2.4992,2.4992,2.50024,2.50036,2.50039,2.49881,2.49969,2.49941,2.5007,0.00011812,19.2051,20.229,22.0429,23.2814,24.2183,24.8536,24.3615,25.4001,29.2943,28.2241,16,22,23,23,26,20,33,21,23,28
508.07,0.788428,0.00326443,9,511,0,-503.254,2.49954,2.50071,2.49961,2.50055,2.50119,2.50104,2.50002,2.49841,2.49954,2.49961,0.000100014,17.9197,18.742,20.1334,21.0886,21.8167,22.2964,21.9289,22.6644,25.609,24.7893,19,15,18,17,22,25,26,20,28,29
506.701,0.866279,0.00326443,9,511,0,-502.507,2.50067,2.49947,2.5004,2.499,2.49949,2.49894,2.49995,2.50161,2.49982,2.50034,0.000129228,20.0832,21.2245,23.3368,24.7122,25.8115,26.5379,26.0345,27.2704,31.829,30.5317,18,23,20,19,35,26,28,26,24,16
508.129,0.953771,0.00326443,8,255,0,-503.584,2.49962,2.49971,2.50076,2.50086,2.50085,2.50067,2.50087,2.50013,2.49981,2.4992,8.94544e-05,17.2048,17.8922,19.1145,19.9088,20.5104,20.9125,20.6268,21.2595,23.6822,22.9876,18,26,20,26,20,20,13,33,26,29
508.627,0.998733,0.00326443,8,255,0,-506.354,2.50052,2.49967,2.50009,2.50046,2.50045,2.5002,2.50109,2.50066,2.5012,2.49925,9.46729e-05,17.5708,18.2975,19.6095,20.4783,21.1339,21.5713,21.274,21.9728,24.6532,23.8574,16,16,20,25,24,18,20,22,21,28
507.507,0.999632,0.00326443,8,255,0,-504.029,2.49956,2.50045,2.49958,2.49914,2.50114,2.49917,2.49907,2.49901,2.49885,2.50063,9.55704e-05,17.6149,18.3825,19.6881,20.5521,21.2592,21.666,21.3432,22.0595,24.7598,24.0432,20,14,15,14,18,23,21,24,31,32
504.85,0.999658,0.00326443,8,255,0,-501.235,2.50142,2.50076,2.49903,2.49983,2.50214,2.49963,2.49855,2.49866,2.49913,2.49973,0.000116422,19.1282,20.1132,21.8518,23.0564,24.0233,24.5818,24.1133,25.1072,28.9191,27.8586,15,25,28,28,30,34,27,33,33,24
506.823,0.914653,0.00326443,8,511,0,-501.288,2.49899,2.50037,2.50038,2.50042,2.49852,2.50156,2.50111,2.5,2.49971,2.50024,0.000124191,19.6631,20.7884,22.7527,24.0734,25.0424,25.8111,25.3045,26.3862,30.656,29.4552,20,24,18,21,18,22,35,21,36,22
507.028,0.990525,0.00326443,9,511,0,-503.249,2.50101,2.49959,2.49991,2.49972,2.50125,2.4985,2.49893,2.49976,2.50028,2.49959,0.000125979,19.8393,20.9325,22.9475,24.2937,25.3731,26.0114,25.5162,26.675,31.0838,29.8125,17,18,28,16,19,24,27,28,39,24
503.768,0.777407,0.00326443,8,255,0,-496.05,2.49951,2.50086,2.50031,2.49756,2.49956,2.4985,2.50176,2.49937,2.50011,2.49835,0.00010867,18.5283,19.4556,21.0435,22.047,22.9053,23.432,23.1135,23.9416,27.3264,26.3289,24,24,23,22,30,24,21,27,33,22
506.509,0.844172,0.00326443,8,255,0,-497.262,2.49977,2.49994,2.50001,2.49872,2.50062,2.50168,2.50008,2.50107,2.49937,2.5008,8.8665e-05,17.155,17.8356,19.0245,19.7803,20.4119,20.8341,20.5151,21.1752,23.5333,22.8955,20,17,19,20,20,26,27,22,20,17
507.469,0.997931,0.00326443,8,255,0,-503.954,2.49931,2.50043,2.50055,2.49837,2.50066,2.50137,2.50003,2.50109,2.49916,2.50035,0.000101898,18.0463,18.8892,20.3441,21.2609,22.0452,22.5586,22.1731,22.9932,25.9602,25.1421,21,21,20,22,18,21,36,32,28,26
508.678,0.951319,0.00326443,8,255,0,-505.614,2.49996,2.50067,2.50034,2.49847,2.50052,2.50148,2.49977,2.50003,2.4998,2.50002,0.000115565,19.0372,20.0374,21.7864,22.9172,23.8651,24.5002,24.0215,25.0079,28.7545,27.6975,22,21,17,22,32,23,24,21,27,30
509.173,0.995003,0.00326443,8,511,0,-504.205,2.50066,2.49993,2.49981,2.49978,2.50008,2.49878,2.49871,2.50094,2.49961,2.49957,0.000109626,18.6183,19.5178,21.1343,22.2121,23.0449,23.5743,23.1728,24.1225,27.5077,26.541,21,18,26,18,24,33,17,17,19,17
508.792,0.988496,0.00326443,8,511,0,-497.937,2.49898,2.50011,2.50128,2.49929,2.50058,2.49974,2.49871,2.49992,2.49962,2.49978,0.00010321,18.1321,18.99,20.4937,21.4342,22.2123,22.7009,22.3153,23.1547,26.2268,25.3631,13,25,17,22,22,19,28,28,36,27
506.6,0.984801,0.00326443,8,255,0,-503.593,2.50004,2.50042,2.50027,2.49798,2.50098,2.50113,2.50026,2.49966,2.49823,2.50031,0.000105409,18.3061,19.1765,20.7005,21.6655,22.507,23.036,22.6408,23.4675,26.6219,25.7763,17,20,23,20,22,25,31,29,27,32
509.233,0.896877,0.00326443,8,255,0,-503.331,2.50011,2.50143,2.49935,2.4991,2.501,2.50066,2.49976,2.49992,2.50002,2.49993,0.000108661,18.5388,19.466,21.0223,22.0799,22.937,23.4815,23.066,23.9535,27.3221,26.3687,20,18,15,21,26,21,32,20,31,33
503.717,0.855214,0.00326443,8,255,0,-501.516,2.49883,2.50035,2.49736,2.49944,2.50182,2.50118,2.49979,2.5002,2.50002,2.49909,0.000121012,19.4199,20.5056,22.3246,23.6345,24.6649,25.3112,24.8033,25.8745,29.9493,28.764,17,22,29,10,24,20,31,29,22,22
507.067,0.996779,0.00326443,8,255,0,-499.281,2.49893,2.49995,2.4995,2.49914,2.50231,2.49989,2.5001,2.49892,2.49972,2.49979,0.000114622,18.9484,19.942,21.665,22.8143,23.7771,24.3225,23.8966,24.834,28.5514,27.506,21,14,13,22,25,19,19,20,26,30
506.25,0.910826,0.00326443,9,511,0,-503.27,2.50107,2.50001,2.50041,2.50089,2.49765,2.50006,2.50013,2.50104,2.50024,2.49983,0.000123494,19.6509,20.7187,22.674,23.993,24.9194,25.6642,25.1763,26.2994,30.5135,29.2976,23,17,29,31,19,17,28,30,39,22
507.094,0.731449,0.00326443,8,255,0,-501.927,2.50082,2.49999,2.50041,2.50083,2.49772,2.49999,2.5004,2.5013,2.49946,2.50026,0.000103935,18.2164,19.0469,20.5507,21.5527,22.2424,22.8061,22.4486,23.2916,26.3642,25.5063,16,18,21,20,21,25,14,20,23,21
508.441,0.882451,0.00326443,8,255,0,-503.537,2.49965,2.49929,2.50047,2.49948,2.50099,2.50112,2.49916,2.49878,2.50082,2.50035,0.000108372,18.5097,19.4004,21.0155,22.0535,22.8985,23.4513,23.0131,23.8832,27.2855,26.3259,23,19,26,19,21,23,31,26,25,26
508.108,0.924606,0.00326443,9,511,0,-503.516,2.50038,2.49991,2.49939,2.50034,2.49868,2.49911,2.50007,2.50138,2.49913,2.49895,0.000112254,18.803,19.7391,21.4064,22.547,23.3669,23.9588,23.5656,24.5309,28.0366,27.0242,24,21,18,27,21,20,20,30,33,25
501.727,0.886616,0.00326443,8,255,0,-497.448,2.50212,2.49996,2.4998,2.50049,2.49852,2.49941,2.50317,2.50136,2.49943,2.49947,0.000105957,18.3831,19.2127,20.7479,21.7854,22.5234,23.0726,22.7798,23.5878,26.7625,25.855,26,18,12,22,24,27,27,23,24,28
504.149,0.931435,0.00326443,8,255,0,-495.47,2.50116,2.4998,2.50171,2.5018,2.5002,2.50075,2.50196,2.50032,2.49894,2.49928,0.000120722,19.4434,20.4689,22.3893,23.6528,24.5835,25.2559,24.8148,25.831,29.8524,28.7102,21,22,23,16,19,22,37,28,23,27
507.656,0.959199,0.00326443,8,255,0,-499.906,2.49986,2.49936,2.49938,2.50045,2.50033,2.49891,2.5017,2.49986,2.49862,2.49975,9.86538e-05,17.8313,18.6076,19.9915,20.9298,21.6262,22.0671,21.7909,22.506,25.3282,24.5541,18,10,12,22,24,22,19,22,31,27
502.554,0.845154,0.00326443,8,255,0,-496.896,2.49986,2.49939,2.49948,2.4988,2.49824,2.499,2.50236,2.50068,2.49852,2.50043,0.000128584,20.017,21.1639,23.2398,24.6202,25.6828,26.4364,25.9986,27.1358,31.6355,30.3948,23,23,29,18,26,18,26,33,30,29
503.629,0.999438,0.00326443,8,255,0,-500.685,2.4998,2.49939,2.49941,2.49888,2.49825,2.49911,2.5024,2.50083,2.49841,2.50038,0.000119358,19.315,20.3409,22.1853,23.4082,24.342,25.008,24.6277,25.6258,29.5358,28.4645,18,14,16,22,24,17,16,31,23,33
507.719,0.999974,0.00326443,8,511,0,-500.326,2.50072,2.50034,2.50106,2.49983,2.49981,2.49931,2.50014,2.49947,2.4981,2.50098,0.000117635,19.2045,20.2099,22.0301,23.2102,24.1369,24.7545,24.3243,25.3179,29.1508,28.135,15,20,19,19,20,23,29,20,30,25
507.996,0.899781,0.00326443,8,255,0,-503.048,2.50129,2.50039,2.50002,2.50009,2.50041,2.49882,2.50024,2.49985,2.4995,2.50078,0.000126891,19.915,21.0315,23.0556,24.4243,25.4866,26.1633,25.6868,26.8292,31.2708,30.0419,26,16,28,25,25,28,28,36,40,26
504.013,0.987539,0.00326443,8,255,0,-500.402,2.50116,2.49976,2.50244,2.50049,2.49981,2.49963,2.50025,2.49732,2.49968,2.49959,0.000105844,18.3575,19.1997,20.7909,21.7719,22.5376,23.0621,22.6984,23.4762,26.7468,25.8375,12,23,22,24,28,25,21,22,28,27
504.238,0.931646,0.00326443,8,511,0,-499.033,2.50043,2.49953,2.50247,2.50111,2.4996,2.49889,2.50043,2.498,2.49951,2.49991,9.56836e-05,17.638,18.3747,19.7563,20.6054,21.2404,21.6747,21.3865,22.0529,24.7971,24.0452,13,20,15,24,20,19,25,33,25,24
502.594,0.936074,0.00326443,9,511,0,-495.346,2.49959,2.50097,2.49768,2.49887,2.50036,2.50128,2.4996,2.50236,2.50052,2.50039,9.16307e-05,17.3493,18.0832,19.2653,20.1076,20.7614,21.2017,20.8658,21.5975,24.0855,23.3736,18,11,19,22,24,22,24,19,31,23
502.493,0.954076,0.00326443,9,511,0,-492.596,2.50039,2.499,2.50234,2.50077,2.49968,2.49883,2.50027,2.49754,2.49928,2.4996,8.95243e-05,17.2225,17.8849,19.1514,19.9145,20.4948,20.883,20.623,21.2137,23.6819,23.0082,13,18,28,23,21,23,17,17,26,23
507.38,0.997195,0.00326443,8,255,0,-499.843,2.50052,2.49951,2.50111,2.49963,2.49864,2.49889,2.49967,2.49901,2.50036,2.4986,0.000101499,18.0404,18.8396,20.3147,21.2412,21.9497,22.4488,22.1133,22.8886,25.9144,25.0269,14,14,23,14,22,26,17,27,13,29
505.069,0.986879,0.00326443,8,511,0,-501.163,2.49782,2.50076,2.49862,2.49998,2.49947,2.50075,2.50056,2.5015,2.50035,2.50122,9.86337e-05,17.7936,18.632,19.9744,20.9176,21.6051,22.105,21.7635,22.5402,25.3681,24.5868,28,19,19,23,18,21,20,31,29,34
504.877,0.882185,0.00326443,9,511,0,-498.653,2.50166,2.49942,2.50037,2.50052,2.50086,2.49906,2.49838,2.50092,2.49921,2.49922,8.69284e-05,17.0724,17.6938,18.8659,19.6283,20.2117,20.5632,20.2723,20.9445,23.2278,22.5789,18,9,16,21,22,25,16,21,18,16
505.589,0.996592,0.00326443,8,255,0,-502.921,2.50194,2.49922,2.50103,2.50042,2.50037,2.49962,2.49834,2.50082,2.49937,2.49969,0.000124637,19.7552,20.8044,22.8187,24.1326,25.1539,25.8306,25.3006,26.4813,30.7471,29.5325,20,25,24,28,27,17,23,23,33,23
503.138,0.967181,0.00326443,9,511,0,-497.99,2.50144,2.50097,2.49961,2.50117,2.50212,2.49904,2.49977,2.50098,2.50102,2.49844,9.06658e-05,17.3169,18.0083,19.2092,20.0475,20.6818,21.0316,20.7513,21.4387,23.9255,23.1686,17,20,19,20,20,32,24,22,23,20
504.927,0.999049,0.00326443,9,511,0,-497.107,2.49901,2.50064,2.50242,2.50097,2.50119,2.49921,2.50098,2.49944,2.49933,2.49983,9.46507e-05,17.5429,18.3135,19.653,20.4862,21.1467,21.5471,21.2689,21.9431,24.6031,23.8675,12,19,18,20,20,13,34,25,26,16
503.709,0.963436,0.00326443,8,255,0,-500.425,2.49819,2.50043,2.50192,2.50128,2.5018,2.4994,2.50087,2.4999,2.49992,2.49993,8.99392e-05,17.2123,17.9424,19.1834,19.97,20.5879,20.9472,20.6858,21.3189,23.7704,23.0837,17,18,20,24,14,22,22,22,38,25
504.461,0.982015,0.00326443,8,255,0,-495.017,2.49869,2.50031,2.50197,2.50068,2.50155,2.49924,2.50109,2.49946,2.50046,2.50031,8.7703e-05,17.0729,17.7687,18.97,19.7149,20.317,20.6631,20.4202,21.0149,23.391,22.7284,20,20,18,20,16,19,15,18,28,16
503.812,0.983552,0.00326443,8,255,0,-495.849,2.49919,2.50137,2.49923,2.50305,2.49971,2.50068,2.50042,2.50041,2.49851,2.4998,0.00011252,18.8,19.7906,21.4317,22.6412,23.4272,24.035,23.6107,24.5477,28.0747,27.0984,12,17,22,24,19,28,26,39,26,20
501.792,0.959172,0.00326443,8,255,0,-497.862,2.49896,2.50104,2.49927,2.50338,2.49864,2.50089,2.49969,2.49904,2.4988,2.49965,0.000101439,18.008,18.8635,20.2712,21.3141,21.9421,22.4855,22.1058,22.8807,25.8625,25.0426,19,21,18,21,17,27,22,17,23,18
503.312,0.999807,0.00326443,8,255,0,-499.659,2.49855,2.50094,2.49932,2.50293,2.49868,2.50078,2.4998,2.50021,2.49865,2.49942,0.000106011,18.3215,19.236,20.7435,21.8451,22.5339,23.1118,22.7105,23.5685,26.7524,25.8636,16,27,23,24,26,22,25,19,37,27
505.007,0.814645,0.00326443,9,511,0,-494.68,2.49892,2.49907,2.49971,2.50105,2.49946,2.50085,2.50195,2.49825,2.49901,2.50084,0.000115893,19.0413,20.0335,21.8085,23.0175,23.8852,24.5332,24.1201,25.0142,28.8018,27.7848,19,14,9,20,19,28,18,24,28,21
505.709,0.858417,0.00326443,8,255,0,-499.42,2.50131,2.49905,2.49962,2.50083,2.50019,2.49992,2.50042,2.49848,2.4983,2.50044,8.98358e-05,17.2592,17.9097,19.1294,19.9498,20.5425,20.945,20.6639,21.2748,23.7135,23.0785,15,17,24,20,19,21,24,17,22,30
505.207,0.998146,0.00326443,8,511,0,-498.876,2.49891,2.49991,2.49991,2.49913,2.49984,2.50021,2.50274,2.5008,2.4999,2.50117,9.60011e-05,17.6329,18.4068,19.7372,20.6003,21.2847,21.7451,21.4761,22.1583,24.8653,24.1299,16,18,30,29,21,16,26,26,27,22
504.993,0.99257,0.00326443,8,255,0,-501.838,2.49849,2.50043,2.49981,2.4993,2.50029,2.50102,2.50272,2.49988,2.4999,2.50085,0.000119196,19.2777,20.3479,22.1759,23.3971,24.3686,25.0314,24.612,25.5756,29.5443,28.4451,22,26,15,18,23,33,30,25,33,29
504.253,0.997166,0.00326443,9,511,0,-498.678,2.50086,2.50012,2.50039,2.50158,2.4997,2.49943,2.49724,2.49995,2.50111,2.49865,0.00011441,18.9694,19.9271,21.6614,22.8433,23.6859,24.2802,23.7987,24.8267,28.546,27.4333,25,15,21,24,18,28,30,25,27,24
504.049,0.980058,0.00326443,9,511,0,-497.431,2.49973,2.49794,2.49976,2.49878,2.5006,2.50175,2.50209,2.50029,2.49933,2.50042,9.85646e-05,17.8229,18.5741,19.9902,20.8847,21.6209,22.1179,21.7878,22.5033,25.3293,24.5552,22,25,12,17,19,20,25,17,32,24
